ID	name	rank1	rank2	metric1	metric2
c90690_g5	c90690_g5	9281	13023	-0.016646247	-0.129595986
c86812_g5	c86812_g5	9282	6912	-0.016647932	0.020845484
c84927_g1	c84927_g1	9283	15434	-0.01665035	-0.358002018
c88126_g1	c88126_g1	9284	5643	-0.016661953	0.046911971
c95016_g2	c95016_g2	9285	8679	-0.016672078	-0.014274244
c89431_g3	c89431_g3	9286	4426	-0.016673208	0.073980735
c86944_g4	c86944_g4	9287	8908	-0.016677473	-0.018763979
c90780_g5	c90780_g5	9288	6802	-0.01668085	0.023170847
c91279_g3	c91279_g3	9289	8149	-0.016723221	-0.002873941
c90528_g2	c90528_g2	9290	6855	-0.016734383	0.021986769
c84562_g2	c84562_g2	9291	1158	-0.016776464	0.228731606
c96782_g4	c96782_g4	9292	6261	-0.016778612	0.034338271
c84289_g1	c84289_g1	9293	3766	-0.016798426	0.09150226
c95113_g4	c95113_g4	9294	12063	-0.016806465	-0.095941973
c93044_g6	c93044_g6	9295	11229	-0.016821322	-0.071901127
c96952_g3	c96952_g3	9296	6028	-0.016835239	0.039146794
c93087_g10	c93087_g10	9297	5538	-0.016865053	0.049087672
c87576_g3	c87576_g3	9298	1031	-0.016876879	0.245397469
c92033_g3	c92033_g3	9299	13068	-0.016914122	-0.131253615
c93909_g7	c93909_g7	9300	12820	-0.016921868	-0.121605333
c93295_g3	c93295_g3	9301	10989	-0.016960568	-0.06632277
c85252_g1	c85252_g1	9302	169	-0.017004827	0.638541518
c86911_g10	c86911_g10	9303	9303	-0.017040109	-0.027584352
c87001_g5	c87001_g5	9304	4908	-0.017064648	0.062505578
c89891_g1	c89891_g1	9305	2236	-0.017066604	0.146821006
c81996_g1	c81996_g1	9306	4010	-0.017074495	0.08491102
c88156_g1	c88156_g1	9307	6160	-0.017081294	0.036432158
c95563_g1	c95563_g1	9308	9585	-0.017088154	-0.033736077
c96959_g2	c96959_g2	9309	10883	-0.017107034	-0.063995103
c89198_g2	c89198_g2	9310	14729	-0.017111408	-0.243713448
c81581_g2	c81581_g2	9311	6134	-0.017119216	0.036910777
c87373_g2	c87373_g2	9312	5622	-0.017139333	0.047313809
c92422_g2	c92422_g2	9313	13637	-0.017215723	-0.158891691
c96756_g6	c96756_g6	9314	15039	-0.017263532	-0.278006779
c89933_g1	c89933_g1	9315	4489	-0.017266472	0.072536401
c87320_g2	c87320_g2	9316	14331	-0.017267726	-0.205890352
c96496_g3	c96496_g3	9317	10931	-0.017293594	-0.064973293
c92284_g2	c92284_g2	9318	3150	-0.017293741	0.111284257
c96154_g5	c96154_g5	9319	8953	-0.017294454	-0.019823301
c89155_g3	c89155_g3	9320	2499	-0.017329016	0.136103769
c86340_g2	c86340_g2	9321	3642	-0.017350263	0.095445292
c89225_g1	c89225_g1	9322	10987	-0.017362319	-0.066273213
c94397_g1	c94397_g1	9323	5315	-0.017385144	0.053723413
c81712_g1	c81712_g1	9324	4062	-0.017391672	0.083758906
c94678_g1	c94678_g1	9325	6184	-0.017401804	0.035892583
c85879_g2	c85879_g2	9326	5167	-0.017409414	0.056854587
c77305_g1	c77305_g1	9327	3144	-0.017415703	0.111398395
c85497_g3	c85497_g3	9328	5107	-0.017438795	0.058138657
c89690_g4	c89690_g4	9329	4289	-0.017439266	0.077431569
c83765_g3	c83765_g3	9330	2294	-0.017440273	0.144453852
c97365_g2	c97365_g2	9331	13508	-0.01744391	-0.151521531
c86580_g7	c86580_g7	9332	11232	-0.01744466	-0.071949021
c77527_g1	c77527_g1	9333	1188	-0.017451389	0.224951674
c90566_g4	c90566_g4	9334	7085	-0.017466147	0.017775315
c90386_g5	c90386_g5	9335	7716	-0.017483787	0.005909443
c95722_g4	c95722_g4	9336	13558	-0.017501838	-0.154440344
c95493_g7	c95493_g7	9337	12449	-0.017503853	-0.108426399
c96743_g3	c96743_g3	9338	15100	-0.01750981	-0.287526777
c91081_g2	c91081_g2	9339	9130	-0.017517852	-0.023875137
c87822_g3	c87822_g3	9340	7896	-0.017521628	0.002313369
c91695_g3	c91695_g3	9341	9096	-0.017522993	-0.02316786
c83934_g1	c83934_g1	9342	7076	-0.017524769	0.018025443
c94557_g12	c94557_g12	9343	13215	-0.017533143	-0.137539308
c95398_g12	c95398_g12	9344	15152	-0.017535963	-0.296361007
c95908_g3	c95908_g3	9345	3309	-0.01754256	0.106129442
c87948_g3	c87948_g3	9346	8655	-0.017571061	-0.013740273
c92598_g2	c92598_g2	9347	8706	-0.017587069	-0.014822901
c84344_g4	c84344_g4	9348	9185	-0.01762262	-0.025284482
c80938_g1	c80938_g1	9349	10700	-0.017648485	-0.059536961
c84216_g1	c84216_g1	9350	6174	-0.017659232	0.03611242
c95296_g1	c95296_g1	9351	10338	-0.017666767	-0.050367872
c75838_g1	c75838_g1	9352	7093	-0.017670028	0.01763402
c94266_g5	c94266_g5	9353	569	-0.01767939	0.336144674
c95898_g7	c95898_g7	9354	5477	-0.017687675	0.050368467
c94555_g2	c94555_g2	9355	15576	-0.017697142	-0.401594207
c83230_g2	c83230_g2	9356	6190	-0.017698339	0.035779017
c89065_g1	c89065_g1	9357	5988	-0.017699917	0.040004585
c96025_g6	c96025_g6	9358	13803	-0.017706032	-0.168591557
c92475_g2	c92475_g2	9359	2000	-0.017736774	0.159362179
c86626_g3	c86626_g3	9360	12925	-0.017752072	-0.125953632
c87165_g3	c87165_g3	9361	6556	-0.017834727	0.028282742
c85740_g2	c85740_g2	9362	7136	-0.017858825	0.016904968
c83399_g2	c83399_g2	9363	5049	-0.017861987	0.059408442
c92253_g5	c92253_g5	9364	989	-0.017867105	0.25117894
c84153_g1	c84153_g1	9365	115	-0.0178688	0.758987874
c94740_g9	c94740_g9	9366	11194	-0.017872323	-0.071196964
c88037_g2	c88037_g2	9367	13596	-0.017884733	-0.156481722
c92170_g11	c92170_g11	9368	7620	-0.017892133	0.007961989
c93909_g4	c93909_g4	9369	12948	-0.017892961	-0.127032075
c93306_g5	c93306_g5	9370	703	-0.017896199	0.307133404
c95482_g2	c95482_g2	9371	3516	-0.017917638	0.09938526
c87696_g2	c87696_g2	9372	797	-0.017923271	0.284265572
c93603_g1	c93603_g1	9373	14568	-0.01793764	-0.227705801
c96345_g3	c96345_g3	9374	9935	-0.017952086	-0.04137243
c86925_g1	c86925_g1	9375	10872	-0.017965642	-0.063823666
c89596_g2	c89596_g2	9376	2951	-0.017975717	0.118424653
c85694_g1	c85694_g1	9377	4357	-0.017976438	0.075590912
c91291_g3	c91291_g3	9378	14789	-0.017989047	-0.249329637
c92733_g2	c92733_g2	9379	12114	-0.017999294	-0.097599871
c86961_g1	c86961_g1	9380	9173	-0.018027574	-0.024964572
c91513_g3	c91513_g3	9381	10302	-0.018037838	-0.049792599
c86108_g3	c86108_g3	9382	3880	-0.018039222	0.088567126
c92899_g3	c92899_g3	9383	4671	-0.018041855	0.067755953
c79163_g1	c79163_g1	9384	11585	-0.018083811	-0.082012808
c93871_g2	c93871_g2	9385	6795	-0.018088175	0.023301152
c93855_g5	c93855_g5	9386	13515	-0.018089723	-0.151879416
c91317_g4	c91317_g4	9387	12497	-0.018091019	-0.110426285
c81092_g2	c81092_g2	9388	1379	-0.018096848	0.205572366
c97038_g8	c97038_g8	9389	2450	-0.018104843	0.13801834
c96724_g1	c96724_g1	9390	15025	-0.018111536	-0.276306999
c87325_g1	c87325_g1	9391	1782	-0.018122273	0.172889334
c82685_g3	c82685_g3	9392	14719	-0.018125707	-0.242403258
c87741_g3	c87741_g3	9393	5673	-0.018130434	0.046363743
c86153_g10	c86153_g10	9394	9956	-0.018154638	-0.041768546
c93565_g1	c93565_g1	9395	12087	-0.018159065	-0.096787596
c88315_g2	c88315_g2	9396	10345	-0.018162123	-0.050476757
c87510_g2	c87510_g2	9397	6176	-0.018191547	0.036097678
c89458_g1	c89458_g1	9398	2351	-0.01819541	0.141816095
c87857_g1	c87857_g1	9399	10748	-0.018220098	-0.060827697
c90525_g3	c90525_g3	9400	15045	-0.018224531	-0.280095071
c88697_g3	c88697_g3	9401	4623	-0.018227483	0.068707459
c97174_g2	c97174_g2	9402	5349	-0.018227893	0.05302045
c97444_g1	c97444_g1	9403	2217	-0.018233065	0.147319958
c87681_g1	c87681_g1	9404	9528	-0.01823386	-0.032483942
c86209_g3	c86209_g3	9405	7366	-0.018240359	0.01256211
c88107_g3	c88107_g3	9406	2856	-0.018249352	0.121604339
c87954_g7	c87954_g7	9407	4648	-0.018266367	0.068144331
c88911_g2	c88911_g2	9408	7550	-0.01829467	0.009338529
c91498_g4	c91498_g4	9409	4850	-0.018296844	0.063611892
c91285_g1	c91285_g1	9410	13497	-0.01830068	-0.150911194
c89980_g3	c89980_g3	9411	4012	-0.018336452	0.084832933
c90382_g1	c90382_g1	9412	4863	-0.018348017	0.063426425
c91692_g12	c91692_g12	9413	5934	-0.018357719	0.041205509
c92774_g2	c92774_g2	9414	9714	-0.018357922	-0.036625958
c94425_g2	c94425_g2	9415	8475	-0.018360496	-0.009562547
c85723_g1	c85723_g1	9416	3583	-0.018364439	0.09721681
c92336_g5	c92336_g5	9417	9966	-0.018366822	-0.042130569
c86372_g7	c86372_g7	9418	13988	-0.018371802	-0.179618015
c95583_g2	c95583_g2	9419	4372	-0.018374126	0.075195445
c88055_g9	c88055_g9	9420	14050	-0.018377728	-0.184626163
c96222_g4	c96222_g4	9421	12266	-0.01839811	-0.102173094
c87271_g1	c87271_g1	9422	1753	-0.018417376	0.175379873
c90954_g4	c90954_g4	9423	6641	-0.018456425	0.026305419
c85949_g4	c85949_g4	9424	9011	-0.018468519	-0.02114828
c93610_g3	c93610_g3	9425	15657	-0.018469287	-0.435425212
c94713_g1	c94713_g1	9426	8604	-0.018475748	-0.012548646
c85383_g5	c85383_g5	9427	842	-0.018482685	0.273271622
c87963_g1	c87963_g1	9428	14073	-0.018497079	-0.18616042
c86793_g1	c86793_g1	9429	9840	-0.018505368	-0.039502527
c89626_g1	c89626_g1	9430	14343	-0.018513719	-0.206929502
c86467_g9	c86467_g9	9431	9077	-0.018520885	-0.02288153
c96315_g8	c96315_g8	9432	507	-0.018523717	0.360149297
c78964_g1	c78964_g1	9433	10180	-0.018533701	-0.047206098
c96739_g6	c96739_g6	9434	7899	-0.018550981	0.002234772
c90967_g4	c90967_g4	9435	9614	-0.018562869	-0.034532045
c87755_g1	c87755_g1	9436	12323	-0.018567812	-0.103981837
c97032_g1	c97032_g1	9437	16015	-0.018597486	-0.744811367
c84644_g1	c84644_g1	9438	14406	-0.018609334	-0.211967631
c88547_g10	c88547_g10	9439	11841	-0.018623524	-0.089470252
c97065_g6	c97065_g6	9440	12418	-0.018641278	-0.107522069
c91097_g5	c91097_g5	9441	10286	-0.018657316	-0.049570413
c83908_g2	c83908_g2	9442	3959	-0.018679632	0.086374361
c90896_g2	c90896_g2	9443	6121	-0.018699176	0.037328915
c84453_g1	c84453_g1	9444	1487	-0.018713652	0.195387069
c95067_g13	c95067_g13	9445	2341	-0.018714101	0.142179056
c87888_g2	c87888_g2	9446	10165	-0.018730197	-0.046657582
c80144_g2	c80144_g2	9447	2055	-0.018731355	0.156849358
c80570_g1	c80570_g1	9448	11694	-0.018740655	-0.085060296
c93850_g2	c93850_g2	9449	2851	-0.018752836	0.121813361
c91664_g3	c91664_g3	9450	1881	-0.018761215	0.167237084
c92081_g9	c92081_g9	9451	14083	-0.018762376	-0.187609965
c84730_g3	c84730_g3	9452	7805	-0.018764443	0.0042335
c95254_g2	c95254_g2	9453	16216	-0.018766751	-1.82624565
c84074_g2	c84074_g2	9454	14689	-0.018767286	-0.238229451
c94909_g2	c94909_g2	9455	10615	-0.018772921	-0.057153825
c92440_g2	c92440_g2	9456	10283	-0.01880279	-0.049477463
c93205_g2	c93205_g2	9457	2025	-0.018805783	0.15824973
c92406_g3	c92406_g3	9458	4291	-0.018806746	0.0773777
c91848_g2	c91848_g2	9459	9277	-0.018808534	-0.027147338
c89877_g7	c89877_g7	9460	10902	-0.018823057	-0.064320774
c86988_g2	c86988_g2	9461	4537	-0.018859383	0.071321201
c94521_g7	c94521_g7	9462	10378	-0.018866085	-0.051377548
c87610_g7	c87610_g7	9463	13649	-0.01887818	-0.159759484
c92183_g3	c92183_g3	9464	10697	-0.018910013	-0.059477994
c87916_g5	c87916_g5	9465	11016	-0.018918831	-0.06696804
c93335_g3	c93335_g3	9466	3758	-0.01892795	0.091785317
c85053_g2	c85053_g2	9467	11905	-0.018959911	-0.09134836
c94815_g3	c94815_g3	9468	6172	-0.018977444	0.036137785
c85746_g2	c85746_g2	9469	9291	-0.019004357	-0.02740612
c82340_g1	c82340_g1	9470	14856	-0.019006838	-0.255531092
c84600_g2	c84600_g2	9471	2252	-0.01902305	0.146086602
c86615_g16	c86615_g16	9472	5770	-0.019025085	0.044333875
c94310_g4	c94310_g4	9473	15601	-0.019054653	-0.413404292
c88553_g2	c88553_g2	9474	10764	-0.019073549	-0.061301522
c96540_g3	c96540_g3	9475	14384	-0.019089238	-0.210580558
c79548_g1	c79548_g1	9476	3139	-0.019089848	0.111462191
c93602_g3	c93602_g3	9477	13451	-0.01910165	-0.148644058
c96713_g6	c96713_g6	9478	13312	-0.019104427	-0.142031326
c87717_g8	c87717_g8	9479	13708	-0.019107497	-0.163306089
c90605_g11	c90605_g11	9480	3723	-0.019141933	0.092772159
c89235_g2	c89235_g2	9481	15523	-0.019162365	-0.385373788
c87672_g1	c87672_g1	9482	8697	-0.019168096	-0.014619311
c93108_g5	c93108_g5	9483	12408	-0.019200513	-0.107162598
c85038_g5	c85038_g5	9484	1966	-0.019218091	0.162244959
c92151_g3	c92151_g3	9485	4891	-0.019220109	0.062767366
c84751_g1	c84751_g1	9486	2130	-0.019229183	0.151907999
c89594_g5	c89594_g5	9487	15598	-0.019250463	-0.411927774
c88828_g12	c88828_g12	9488	12848	-0.019252878	-0.122941469
c94022_g2	c94022_g2	9489	5594	-0.019263938	0.047843428
c82892_g1	c82892_g1	9490	11297	-0.019265382	-0.073594064
c93246_g2	c93246_g2	9491	6503	-0.0193139	0.02942359
c85735_g2	c85735_g2	9492	1385	-0.019315336	0.204883238
c87352_g6	c87352_g6	9493	4516	-0.019322246	0.071799634
c90855_g5	c90855_g5	9494	3813	-0.019334584	0.090386539
c89892_g7	c89892_g7	9495	12426	-0.019337721	-0.107761078
c88213_g1	c88213_g1	9496	5862	-0.019367017	0.0423507
c82801_g1	c82801_g1	9497	2120	-0.019382218	0.152459776
c82149_g1	c82149_g1	9498	2243	-0.01939273	0.146333079
c91007_g1	c91007_g1	9499	10710	-0.01939692	-0.059828987
c91017_g2	c91017_g2	9500	3179	-0.019410996	0.110331163
c93261_g1	c93261_g1	9501	8552	-0.019437589	-0.011355374
c88478_g6	c88478_g6	9502	8853	-0.019439321	-0.017728088
c96716_g4	c96716_g4	9503	8769	-0.019444151	-0.015991998
c97378_g2	c97378_g2	9504	14911	-0.019448459	-0.261683977
c88429_g6	c88429_g6	9505	13331	-0.019463149	-0.14277933
c96562_g13	c96562_g13	9506	10423	-0.019479984	-0.052318166
c84331_g8	c84331_g8	9507	4709	-0.019482436	0.066756927
c81707_g2	c81707_g2	9508	10890	-0.019517638	-0.064138406
c91953_g3	c91953_g3	9509	11851	-0.019533634	-0.089912289
c87211_g2	c87211_g2	9510	7173	-0.019535886	0.016302453
c86998_g5	c86998_g5	9511	12320	-0.019556009	-0.10392059
c82114_g1	c82114_g1	9512	10852	-0.019559773	-0.06323736
c88488_g6	c88488_g6	9513	3681	-0.019566391	0.09385622
c91837_g2	c91837_g2	9514	9407	-0.019590748	-0.029638475
c96771_g5	c96771_g5	9515	6981	-0.019593242	0.019692694
c90190_g3	c90190_g3	9516	11717	-0.019626193	-0.085695637
c86666_g2	c86666_g2	9517	14079	-0.019646271	-0.186543919
c90444_g3	c90444_g3	9518	10818	-0.019652738	-0.062404872
c90254_g1	c90254_g1	9519	11344	-0.019668077	-0.074914729
c85500_g9	c85500_g9	9520	13789	-0.019677627	-0.16779867
c96746_g1	c96746_g1	9521	5721	-0.019681535	0.045361899
c96988_g3	c96988_g3	9522	11963	-0.019697158	-0.092889871
c77449_g1	c77449_g1	9523	3223	-0.019697256	0.108859954
c76126_g1	c76126_g1	9524	9325	-0.019697723	-0.02792863
c95943_g3	c95943_g3	9525	6137	-0.01970002	0.036851951
c85256_g1	c85256_g1	9526	13040	-0.019703197	-0.13003063
c86776_g2	c86776_g2	9527	5997	-0.019717531	0.039812504
c95696_g2	c95696_g2	9528	3156	-0.019734371	0.111070584
c89143_g8	c89143_g8	9529	3441	-0.019741621	0.101882924
c93633_g3	c93633_g3	9530	13062	-0.019750349	-0.130888504
c85796_g1	c85796_g1	9531	12307	-0.019760579	-0.103348843
c96017_g5	c96017_g5	9532	14346	-0.019797508	-0.207001752
c91305_g4	c91305_g4	9533	7220	-0.019802396	0.015440275
c85897_g3	c85897_g3	9534	9781	-0.019806861	-0.038333334
c87860_g1	c87860_g1	9535	1758	-0.01981773	0.17511214
c93674_g4	c93674_g4	9536	10215	-0.019863796	-0.047960993
c86266_g1	c86266_g1	9537	3511	-0.019864	0.099510082
c80662_g1	c80662_g1	9538	5271	-0.019901454	0.05475681
c89840_g3	c89840_g3	9539	10352	-0.01990348	-0.050816688
c83275_g1	c83275_g1	9540	10046	-0.019926129	-0.043806138
c84946_g2	c84946_g2	9541	12459	-0.01994776	-0.108828541
c87685_g5	c87685_g5	9542	1055	-0.019955027	0.24315046
c81302_g1	c81302_g1	9543	3203	-0.019962523	0.109525642
c88526_g1	c88526_g1	9544	14624	-0.019968028	-0.231531751
c90583_g2	c90583_g2	9545	12876	-0.01999452	-0.123983341
c92231_g1	c92231_g1	9546	9611	-0.020003145	-0.03441525
c94368_g11	c94368_g11	9547	1390	-0.020003434	0.203943919
c87516_g1	c87516_g1	9548	7663	-0.020005706	0.006740624
c91789_g6	c91789_g6	9549	720	-0.020034615	0.303136384
c85750_g2	c85750_g2	9550	1987	-0.020038106	0.160396855
c92881_g7	c92881_g7	9551	4681	-0.02004009	0.067632039
c95620_g2	c95620_g2	9552	10503	-0.020048138	-0.053989253
c78159_g1	c78159_g1	9553	5272	-0.02004851	0.054750235
c89776_g3	c89776_g3	9554	12714	-0.020057891	-0.117189464
c91115_g6	c91115_g6	9555	13624	-0.020060927	-0.158093223
c92912_g4	c92912_g4	9556	4904	-0.020062335	0.062576364
c90145_g5	c90145_g5	9557	4972	-0.020078373	0.061085612
c80193_g1	c80193_g1	9558	3695	-0.020101636	0.093643257
c85907_g1	c85907_g1	9559	7236	-0.020114553	0.015105712
c97585_g1	c97585_g1	9560	10552	-0.020126001	-0.05551885
c95486_g1	c95486_g1	9561	13008	-0.020173353	-0.129027125
c85751_g4	c85751_g4	9562	9885	-0.020178528	-0.040407077
c93104_g3	c93104_g3	9563	8248	-0.020192965	-0.004846692
c88789_g4	c88789_g4	9564	10315	-0.020197122	-0.050043167
c89334_g5	c89334_g5	9565	6527	-0.020204226	0.028890696
c94885_g1	c94885_g1	9566	8682	-0.020221545	-0.014298968
c89686_g1	c89686_g1	9567	13728	-0.020246337	-0.164162196
c92511_g2	c92511_g2	9568	10411	-0.020249439	-0.052131333
c82945_g2	c82945_g2	9569	5501	-0.02032689	0.049834215
c92754_g3	c92754_g3	9570	7306	-0.020337335	0.013732392
c85199_g9	c85199_g9	9571	2473	-0.020426152	0.13699402
c87222_g4	c87222_g4	9572	5292	-0.020430203	0.054131552
c91883_g7	c91883_g7	9573	12003	-0.020431652	-0.094475858
c74449_g1	c74449_g1	9574	8416	-0.020434088	-0.008463768
c93845_g2	c93845_g2	9575	4958	-0.020445385	0.061519777
c94475_g1	c94475_g1	9576	13601	-0.020454253	-0.156585562
c83413_g1	c83413_g1	9577	7580	-0.020470394	0.008819132
c94058_g1	c94058_g1	9578	2733	-0.02050803	0.126314737
c95598_g1	c95598_g1	9579	9177	-0.020524899	-0.025023438
c83945_g3	c83945_g3	9580	3010	-0.02053301	0.116528784
c84497_g2	c84497_g2	9581	1778	-0.020550654	0.173237378
c94885_g5	c94885_g5	9582	5732	-0.020555073	0.045194991
c92788_g1	c92788_g1	9583	1878	-0.02059662	0.167330844
c87387_g2	c87387_g2	9584	8332	-0.020603198	-0.006517855
c79952_g3	c79952_g3	9585	1962	-0.020614407	0.162328985
c85707_g4	c85707_g4	9586	13268	-0.020628232	-0.140203423
c86365_g6	c86365_g6	9587	12941	-0.020673481	-0.126723276
c88301_g4	c88301_g4	9588	5122	-0.020687954	0.057799086
c94100_g3	c94100_g3	9589	4015	-0.020708805	0.084812262
c84011_g1	c84011_g1	9590	3654	-0.020713166	0.094913313
c90627_g2	c90627_g2	9591	2530	-0.020717163	0.134594188
c87627_g6	c87627_g6	9592	7210	-0.02072457	0.015661115
c95190_g2	c95190_g2	9593	1625	-0.020738198	0.184618319
c93551_g3	c93551_g3	9594	3518	-0.020744787	0.099269936
c86512_g1	c86512_g1	9595	8813	-0.020746343	-0.016755121
c91320_g1	c91320_g1	9596	4617	-0.020758473	0.068893199
c91728_g1	c91728_g1	9597	3381	-0.020775768	0.103897846
c94741_g4	c94741_g4	9598	10838	-0.020776493	-0.062901163
c86934_g3	c86934_g3	9599	7854	-0.020782674	0.003252109
c87946_g8	c87946_g8	9600	7293	-0.020815186	0.013925212
c88835_g4	c88835_g4	9601	4004	-0.020822304	0.085032816
c87737_g10	c87737_g10	9602	11609	-0.020830352	-0.082623022
c95555_g3	c95555_g3	9603	3140	-0.02083126	0.11145845
c92258_g1	c92258_g1	9604	13433	-0.02091453	-0.148009461
c90087_g4	c90087_g4	9605	8727	-0.020917402	-0.015238199
c92329_g4	c92329_g4	9606	12914	-0.020930843	-0.125566325
c94211_g8	c94211_g8	9607	9320	-0.02093599	-0.027767684
c92837_g1	c92837_g1	9608	11203	-0.02096725	-0.071437794
c87440_g9	c87440_g9	9609	3292	-0.020976445	0.106830755
c92843_g6	c92843_g6	9610	14072	-0.020983721	-0.186037003
c57962_g1	c57962_g1	9611	11619	-0.02098939	-0.082751677
c83945_g5	c83945_g5	9612	6697	-0.020992844	0.025225676
c90152_g1	c90152_g1	9613	3788	-0.021001912	0.091015154
c96001_g3	c96001_g3	9614	8220	-0.021011311	-0.004198192
c96520_g2	c96520_g2	9615	6048	-0.021034152	0.038754
c90243_g1	c90243_g1	9616	2791	-0.021035548	0.123859162
c90075_g6	c90075_g6	9617	14985	-0.021036707	-0.270554971
c87673_g3	c87673_g3	9618	8584	-0.021038835	-0.012036268
c92664_g4	c92664_g4	9619	9007	-0.021086931	-0.021123929
c76337_g1	c76337_g1	9620	14816	-0.021104761	-0.251828633
c96633_g1	c96633_g1	9621	897	-0.021105851	0.264702805
c85671_g2	c85671_g2	9622	14371	-0.021120496	-0.20945041
c92222_g2	c92222_g2	9623	5001	-0.0211529	0.060454469
c95451_g4	c95451_g4	9624	7501	-0.021174804	0.010269556
c78350_g1	c78350_g1	9625	5751	-0.021238396	0.044884385
c92934_g7	c92934_g7	9626	14680	-0.021242181	-0.236883577
c94333_g2	c94333_g2	9627	8228	-0.021246465	-0.004375599
c86273_g4	c86273_g4	9628	1152	-0.021248186	0.229546984
c89124_g1	c89124_g1	9629	12324	-0.021253144	-0.104105528
c84894_g4	c84894_g4	9630	10291	-0.021292904	-0.049618352
c94683_g6	c94683_g6	9631	7715	-0.021297003	0.005923866
c90479_g3	c90479_g3	9632	11540	-0.021313512	-0.080890143
c92746_g2	c92746_g2	9633	4953	-0.021316237	0.06156954
c80516_g2	c80516_g2	9634	432	-0.02131978	0.390162101
c86979_g1	c86979_g1	9635	8014	-0.021324125	-3.79E-05
c91463_g1	c91463_g1	9636	6207	-0.021324336	0.035418235
c83055_g3	c83055_g3	9637	11183	-0.021328258	-0.070967555
c92232_g4	c92232_g4	9638	696	-0.021334159	0.308236747
c94352_g8	c94352_g8	9639	6034	-0.021334915	0.039058111
c92852_g2	c92852_g2	9640	10880	-0.021338443	-0.063926195
c91500_g2	c91500_g2	9641	14635	-0.021345362	-0.232552146
c96639_g8	c96639_g8	9642	10081	-0.021345626	-0.044799979
c94982_g5	c94982_g5	9643	4570	-0.02138226	0.070294818
c92148_g3	c92148_g3	9644	2501	-0.021382891	0.136068412
c85626_g8	c85626_g8	9645	10771	-0.021440875	-0.061419484
c78678_g3	c78678_g3	9646	13072	-0.021446218	-0.13143243
c95530_g3	c95530_g3	9647	3513	-0.021474606	0.099459153
c97400_g4	c97400_g4	9648	4871	-0.021483384	0.063314061
c83856_g1	c83856_g1	9649	605	-0.02149116	0.327619747
c92281_g3	c92281_g3	9650	7374	-0.021493712	0.012482852
c89484_g10	c89484_g10	9651	9161	-0.021498598	-0.024603826
c92260_g6	c92260_g6	9652	9444	-0.021513967	-0.030600297
c90142_g6	c90142_g6	9653	13759	-0.021537674	-0.165926021
c93207_g1	c93207_g1	9654	1726	-0.021552543	0.176979543
c89323_g3	c89323_g3	9655	2094	-0.021578292	0.154075673
c87486_g4	c87486_g4	9656	15883	-0.021591888	-0.586779483
c85293_g3	c85293_g3	9657	3782	-0.021593146	0.091132223
c93069_g7	c93069_g7	9658	11257	-0.021614042	-0.072701825
c95330_g11	c95330_g11	9659	6737	-0.02163336	0.024342959
c87500_g8	c87500_g8	9660	5484	-0.021635298	0.050218152
c92626_g4	c92626_g4	9661	7531	-0.02163699	0.009688884
c89655_g5	c89655_g5	9662	6181	-0.021658548	0.03597869
c90852_g1	c90852_g1	9663	4217	-0.021669701	0.079987143
c89784_g3	c89784_g3	9664	2487	-0.021675738	0.136558763
c96702_g2	c96702_g2	9665	6952	-0.021688243	0.020151721
c94031_g1	c94031_g1	9666	7730	-0.021703428	0.005569471
c91140_g2	c91140_g2	9667	7539	-0.021714704	0.009557278
c90899_g3	c90899_g3	9668	3141	-0.021790626	0.111456951
c94434_g2	c94434_g2	9669	10674	-0.021801195	-0.059073918
c97006_g2	c97006_g2	9670	9434	-0.021801633	-0.030346774
c90699_g5	c90699_g5	9671	8724	-0.02180626	-0.01516544
c87509_g6	c87509_g6	9672	11033	-0.021812387	-0.067259404
